,quadkey,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,DISTRITO,year,quarter,year_quarter,date,Fecha_Entrada,post
25391,2100300120121221,65.574,31.774,10,143,23,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25392,2100300120121223,74.772,32.386,10,219,37,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25393,2100300120121230,67.572,24.749,11,111,39,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25394,2100300120121231,73.941,43.321,10,124,34,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25395,2100300120121232,68.444,38.61,12,132,42,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25396,2100300120121233,114.595,112.503,8,205,72,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25397,2100300120121300,33.072,16.62,10,53,27,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25398,2100300120121301,72.502,57.766,10,237,41,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25399,2100300120121302,77.239,59.979,9,135,41,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25400,2100300120121303,88.043,87.748,7,154,56,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25401,2100300120121310,113.049,114.139,8,317,58,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25402,2100300120121311,104.561,97.755,10,153,65,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25403,2100300120121312,87.616,81.909,7,224,71,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25404,2100300120121313,102.929,103.298,6,254,62,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25405,2100300120121320,106.34,102.084,6,363,75,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25406,2100300120121321,90.841,99.254,6,143,57,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25407,2100300120121322,124.047,132.587,5,339,89,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25408,2100300120121323,116.529,123.761,7,223,77,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25409,2100300120121330,98.349,98.384,6,253,108,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25410,2100300120121331,90.494,88.924,7,335,80,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25411,2100300120121332,100.501,99.068,7,272,75,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25412,2100300120121333,101.51,91.725,6,230,51,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25413,2100300120123001,78.748,41.484,11,309,68,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25414,2100300120123010,68.298,29.933,11,115,38,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25415,2100300120123011,105.186,103.021,6,232,71,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25416,2100300120123100,102.017,82.531,7,133,53,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25417,2100300120123101,105.528,113.811,7,160,68,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25418,2100300120123102,104.84,111.42,5,257,49,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25419,2100300120123103,102.79,108.412,5,357,82,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25420,2100300120123110,94.584,105.78,7,236,78,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25421,2100300120123111,87.692,69.953,9,196,69,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25422,2100300120123112,124.97,139.84,10,134,35,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25423,2100300120123113,87.537,74.563,8,205,54,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25424,2100300120123121,99.716,104.979,7,291,74,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25425,2100300120123130,107.502,120.367,9,131,47,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25426,2100300120123131,92.472,93.552,7,407,81,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25427,2100300120123132,94.718,80.695,6,169,71,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25428,2100300120123133,99.826,95.451,7,151,68,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25429,2100300120123301,86.829,76.233,11,301,74,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25430,2100300120123303,94.379,91.96,6,270,104,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25431,2100300120123310,107.342,112.962,6,284,80,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25432,2100300120123311,114.788,124.681,6,172,85,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25433,2100300120123312,96.155,85.938,8,416,108,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25434,2100300120123313,103.234,106.153,5,224,76,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25435,2100300120123321,93.722,86.702,6,395,95,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25436,2100300120123323,96.78,86.997,7,150,51,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25437,2100300120123330,107.602,104.036,6,337,75,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25438,2100300120123331,83.761,78.373,8,159,67,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25439,2100300120123332,97.34,88.736,6,222,66,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25440,2100300120123333,106.01,100.675,9,212,67,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25441,2100300120130202,85.586,72.352,7,234,75,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25442,2100300120130220,93.702,90.385,8,232,94,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25443,2100300120132020,87.002,85.206,8,450,124,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25444,2100300120132021,99.955,92.33,14,215,66,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25445,2100300120132022,102.195,93.042,6,242,108,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25446,2100300120132023,100.589,94.936,5,213,86,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25447,2100300120132030,104.433,96.62,6,129,31,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25448,2100300120132033,67.789,61.907,9,180,41,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25449,2100300120132120,87.901,75.828,7,294,92,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25450,2100300120132122,96.091,92.8,7,351,96,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25451,2100300120132123,76.007,55.88,6,102,34,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25452,2100300120132200,103.757,96.38,9,278,83,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25453,2100300120132201,87.71,80.316,7,94,49,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25454,2100300120132202,126.117,129.973,6,227,70,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25455,2100300120132203,117.459,111.753,4,685,69,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25456,2100300120132210,50.638,46.589,20,170,31,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25457,2100300120132211,105.781,104.45,8,352,75,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25458,2100300120132212,95.917,100.307,6,228,69,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25459,2100300120132213,92.416,95.467,8,226,60,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25460,2100300120132220,113.005,119.679,4,171,65,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25461,2100300120132221,91.309,82.774,9,257,83,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25462,2100300120132222,108.904,111.325,5,240,73,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25463,2100300120132223,95.907,111.361,9,143,69,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25464,2100300120132230,102.903,97.638,8,337,94,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25465,2100300120132231,104.518,110.93,5,403,109,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25466,2100300120132232,106.619,102.919,5,256,66,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25467,2100300120132233,106.584,109.11,4,529,91,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25468,2100300120132300,85.444,66.649,10,215,78,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25469,2100300120132301,90.642,63.026,7,128,43,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25470,2100300120132302,103.219,99.051,5,366,109,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25471,2100300120132303,112.614,105.892,6,208,71,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25472,2100300120132320,102.34,91.867,8,238,101,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25473,2100300120132321,99.618,92.547,5,296,116,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25474,2100300120132322,99.281,95.767,7,365,111,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25475,2100300120132323,91.425,84.942,6,225,74,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25476,2100300120132330,89.995,92.536,6,105,33,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25477,2100300120132332,74.178,60.29,10,50,27,SAN MARTIN DE PORRES,2022,2,2022Q2,2022Q2,2020Q4,1
25478,2100300120103133,104.32,76.174,6,207,59,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25479,2100300120103311,97.345,92.599,4,154,55,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25480,2100300120103313,82.571,56.041,7,50,26,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25481,2100300120103330,78.14,71.755,11,116,44,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25482,2100300120103331,115.503,111.956,4,128,52,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25483,2100300120103332,92.174,73.779,9,183,60,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25484,2100300120103333,109.108,108.292,4,144,53,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25485,2100300120112002,80.314,74.091,5,254,51,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25486,2100300120112003,65.102,59.657,5,70,13,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25487,2100300120112020,85.403,75.943,4,215,70,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25488,2100300120112200,101.429,93.259,7,261,68,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25489,2100300120112201,81.591,78.117,6,97,36,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25490,2100300120112202,82.941,78.272,7,90,47,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25491,2100300120112203,84.298,73.013,9,163,56,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25492,2100300120112220,109.669,97.42,5,189,78,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25493,2100300120112221,106.436,98.071,8,230,62,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25494,2100300120112222,101.339,104.649,5,195,85,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25495,2100300120112223,105.571,99.865,6,303,83,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25496,2100300120112232,95.256,76.384,7,160,59,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25497,2100300120121111,112.246,113.683,14,146,53,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25498,2100300120121113,78.802,83.235,9,81,33,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25499,2100300120121131,90.789,86.831,7,72,37,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25500,2100300120121133,97.222,93.697,5,142,56,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25501,2100300120121310,113.049,114.139,8,317,58,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25502,2100300120121311,104.561,97.755,10,153,65,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25503,2100300120121312,87.616,81.909,7,224,71,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25504,2100300120121313,102.929,103.298,6,254,62,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25505,2100300120121331,90.494,88.924,7,335,80,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25506,2100300120121333,101.51,91.725,6,230,51,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25507,2100300120123111,87.692,69.953,9,196,69,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25508,2100300120123113,87.537,74.563,8,205,54,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25509,2100300120123131,92.472,93.552,7,407,81,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25510,2100300120130000,92.554,81.758,7,196,73,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25511,2100300120130001,98.372,98.916,23,206,53,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25512,2100300120130003,116.997,104.138,6,206,66,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25513,2100300120130013,91.691,83.168,7,157,62,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25514,2100300120130020,110.781,107.04,7,164,59,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25515,2100300120130021,104.889,67.269,11,153,66,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25516,2100300120130022,94.639,101.32,7,187,66,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25517,2100300120130023,82.341,66.218,8,233,74,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25518,2100300120130030,79.074,52.355,7,26,20,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25519,2100300120130031,81.069,69.493,8,252,64,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25520,2100300120130033,82.24,76.303,7,89,29,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25521,2100300120130200,104.09,95.028,6,200,61,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25522,2100300120130201,73.038,69.146,6,235,75,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25523,2100300120130202,85.586,72.352,7,234,75,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25524,2100300120130203,74.431,64.514,10,331,81,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25525,2100300120130210,103.689,112.031,9,214,30,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25526,2100300120130212,103.597,93.356,8,137,52,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25527,2100300120130220,93.702,90.385,8,232,94,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25528,2100300120130221,99.17,85.095,13,302,99,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25529,2100300120130222,110.312,103.394,8,125,62,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25530,2100300120130223,102.089,76.89,18,184,66,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25531,2100300120130230,112.542,115.272,5,146,55,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25532,2100300120130232,102.282,103.672,6,146,65,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25533,2100300120130233,95.47,81.11,7,53,31,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25534,2100300120132000,83.35,55.563,10,102,45,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25535,2100300120132002,90.944,94.861,7,155,58,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25536,2100300120132003,79.168,71.538,8,58,38,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25537,2100300120132010,84.861,49.435,10,94,23,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25538,2100300120132012,85.364,67.385,9,192,63,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25539,2100300120132013,84.139,72.803,7,295,74,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25540,2100300120132020,87.002,85.206,8,450,124,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25541,2100300120132021,99.955,92.33,14,215,66,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25542,2100300120132022,102.195,93.042,6,242,108,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25543,2100300120132030,104.433,96.62,6,129,31,LOS OLIVOS,2022,2,2022Q2,2022Q2,2021Q2,1
25544,2100300120110223,57.697,45.74,8,84,16,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25545,2100300120110230,29.772,17.317,26,90,15,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25546,2100300120110312,66.743,58.431,7,191,48,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25547,2100300120110313,76.171,65.112,7,112,50,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25548,2100300120110320,49.965,23.735,10,154,28,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25549,2100300120110321,48.592,36.356,9,79,22,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25550,2100300120110330,54.851,34.346,10,112,33,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25551,2100300120110331,75.862,56.464,9,373,64,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25552,2100300120110332,72.104,47.934,14,149,34,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25553,2100300120110333,38.707,20.712,9,95,29,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25554,2100300120111220,136.979,119.658,5,443,96,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25555,2100300120111222,58.802,37.664,9,143,46,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25556,2100300120112003,65.102,59.657,5,70,13,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25557,2100300120112031,76.187,53.502,6,777,115,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25558,2100300120112032,63.126,43.829,9,95,27,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25559,2100300120112033,105.644,84.315,7,620,143,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25560,2100300120112100,71.846,41.758,10,117,38,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25561,2100300120112101,80.942,46.174,8,273,48,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25562,2100300120112102,85.039,70.445,9,91,43,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25563,2100300120112103,83.871,48.574,9,57,29,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25564,2100300120112110,53.566,34.496,10,127,33,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25565,2100300120112112,66.757,39.834,11,73,27,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25566,2100300120112113,69.469,26.771,11,117,28,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25567,2100300120112120,94.753,83.886,7,235,104,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25568,2100300120112122,95.585,89.283,7,285,97,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25569,2100300120112123,90.468,77.714,6,313,78,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25570,2100300120112130,68.972,40.805,9,176,43,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25571,2100300120112132,64.561,33.39,10,117,36,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25572,2100300120112201,81.591,78.117,6,97,36,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25573,2100300120112203,84.298,73.013,9,163,56,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25574,2100300120112210,101.955,90.509,6,164,76,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25575,2100300120112211,108.687,89.358,5,302,99,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25576,2100300120112212,91.05,80.216,6,101,45,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25577,2100300120112213,102.53,85.968,7,167,50,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25578,2100300120112221,106.436,98.071,8,230,62,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25579,2100300120112223,105.571,99.865,6,303,83,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25580,2100300120112230,109.094,99.302,4,231,63,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25581,2100300120112231,104.528,91.694,6,201,51,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25582,2100300120112232,95.256,76.384,7,160,59,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25583,2100300120112233,110.75,98.044,6,493,72,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25584,2100300120112300,76.088,72.708,9,391,106,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25585,2100300120112301,84.472,76.566,5,390,101,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25586,2100300120112302,103.02,95.568,6,515,101,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25587,2100300120112303,111.817,111.986,5,266,98,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25588,2100300120112310,84.688,85.761,7,291,75,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25589,2100300120112312,92.939,91.261,7,327,88,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25590,2100300120112320,95.617,86.858,10,297,81,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25591,2100300120112321,112.92,107.757,6,520,120,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25592,2100300120112322,92.32,85.662,5,145,60,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25593,2100300120112323,83.719,67.957,7,410,57,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25594,2100300120113001,30.465,25.468,10,87,18,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25595,2100300120113003,37.136,28.763,21,173,26,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25596,2100300120113011,41.385,22.633,13,233,25,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25597,2100300120130011,104.747,90.708,6,237,70,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25598,2100300120130013,91.691,83.168,7,157,62,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25599,2100300120130031,81.069,69.493,8,252,64,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25600,2100300120130033,82.24,76.303,7,89,29,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25601,2100300120130100,86.139,78.121,12,240,73,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25602,2100300120130101,65.893,29.494,10,230,61,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25603,2100300120130102,81.507,72.106,5,210,62,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25604,2100300120130103,45.316,19.745,10,112,28,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25605,2100300120130110,54.402,25.583,16,204,31,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25606,2100300120130112,50.953,25.828,10,87,25,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25607,2100300120130120,103.531,86.157,6,116,35,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25608,2100300120130123,96.94,81.734,4,232,51,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25609,2100300120130300,93.563,82.547,5,370,94,COMAS,2022,2,2022Q2,2022Q2,2021Q2,1
25610,2100300120113313,39.963,22.063,9,93,26,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25611,2100300120113332,55.597,38.934,8,83,17,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25612,2100300120131100,46.162,27.864,8,27,6,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25613,2100300120131101,67.676,62.368,8,220,39,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25614,2100300120131103,104.993,110.067,4,228,55,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25615,2100300120131110,87.084,93.119,7,201,57,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25616,2100300120131111,100.597,105.424,5,351,77,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25617,2100300120131113,103.812,107.293,5,212,47,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25618,2100300120131120,94.784,98.701,7,330,77,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25619,2100300120131121,109.746,107.348,6,309,56,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25620,2100300120131122,100.871,108.524,5,170,45,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25621,2100300120131123,124.243,140.943,6,227,66,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
25622,2100300120131130,117.23,123.565,6,269,74,SAN JUAN DE LURIGANCHO,2022,2,2022Q2,2022Q2,2020Q4,1
